2025-03-25 13:19:44,807 | sd | INFO | setup_common | Terminal screen cleared successfully
2025-03-25 13:19:47,922 | sd | INFO | setup_common | Kohya_ss GUI version: v24.2.0

2025-03-25 13:19:47,924 | sd | INFO | setup_common | Python version is 3.12.7 | packaged by Anaconda, Inc. | (main, Oct  4 2024, 13:17:27) [MSC v.1929 64 bit (AMD64)]
2025-03-25 13:20:03,585 | sd | INFO | setup_common | Submodule initialized and updated.
2025-03-25 13:20:03,587 | sd | INFO | setup_common | Installing/Validating requirements from requirements_pytorch_windows.txt...
2025-03-25 13:20:05,191 | sd | INFO | setup_common | Looking in indexes: https://pypi.org/simple, https://download.pytorch.org/whl/cu124
2025-03-25 13:20:05,192 | sd | INFO | setup_common | Obtaining file:///D:/Finetune/Finetune/sd-scripts (from -r requirements.txt (line 38))
2025-03-25 13:20:05,195 | sd | INFO | setup_common | Installing build dependencies: started
2025-03-25 13:20:11,278 | sd | INFO | setup_common | Installing build dependencies: finished with status 'done'
2025-03-25 13:20:11,281 | sd | INFO | setup_common | Checking if build backend supports build_editable: started
2025-03-25 13:20:11,946 | sd | INFO | setup_common | Checking if build backend supports build_editable: finished with status 'done'
2025-03-25 13:20:11,948 | sd | INFO | setup_common | Getting requirements to build editable: started
2025-03-25 13:20:12,582 | sd | INFO | setup_common | Getting requirements to build editable: finished with status 'done'
2025-03-25 13:20:12,585 | sd | INFO | setup_common | Preparing editable metadata (pyproject.toml): started
2025-03-25 13:20:13,307 | sd | INFO | setup_common | Preparing editable metadata (pyproject.toml): finished with status 'done'
2025-03-25 13:20:14,565 | sd | INFO | setup_common | Collecting torch==2.5.0+cu124 (from -r requirements_pytorch_windows.txt (line 4))
2025-03-25 13:20:14,651 | sd | INFO | setup_common | Downloading https://download.pytorch.org/whl/cu124/torch-2.5.0%2Bcu124-cp312-cp312-win_amd64.whl (2510.7 MB)
2025-03-25 13:27:55,490 | sd | INFO | setup_common | ---------------------------------------- 2.5/2.5 GB 4.7 MB/s eta 0:00:00
2025-03-25 13:27:58,404 | sd | INFO | setup_common | Collecting torchvision==0.20.0+cu124 (from -r requirements_pytorch_windows.txt (line 5))
2025-03-25 13:27:58,476 | sd | INFO | setup_common | Downloading https://download.pytorch.org/whl/cu124/torchvision-0.20.0%2Bcu124-cp312-cp312-win_amd64.whl (6.1 MB)
2025-03-25 13:27:59,687 | sd | INFO | setup_common | ---------------------------------------- 6.1/6.1 MB 5.0 MB/s eta 0:00:00
2025-03-25 13:28:00,342 | sd | INFO | setup_common | Collecting xformers==0.0.28.post2 (from -r requirements_pytorch_windows.txt (line 6))
2025-03-25 13:28:01,049 | sd | INFO | setup_common | Downloading https://download.pytorch.org/whl/cu124/xformers-0.0.28.post2-cp312-cp312-win_amd64.whl (168.8 MB)
2025-03-25 13:28:32,416 | sd | INFO | setup_common | -------------------------------------- 168.8/168.8 MB 5.5 MB/s eta 0:00:00
2025-03-25 13:28:33,020 | sd | INFO | setup_common | Collecting bitsandbytes==0.44.0 (from -r requirements_windows.txt (line 1))
2025-03-25 13:28:33,380 | sd | INFO | setup_common | Downloading bitsandbytes-0.44.0-py3-none-win_amd64.whl.metadata (3.6 kB)
2025-03-25 13:28:33,730 | sd | INFO | setup_common | Collecting tensorboard (from -r requirements_windows.txt (line 2))
2025-03-25 13:28:33,822 | sd | INFO | setup_common | Downloading tensorboard-2.19.0-py3-none-any.whl.metadata (1.8 kB)
2025-03-25 13:28:34,642 | sd | INFO | setup_common | Collecting tensorflow>=2.16.1 (from -r requirements_windows.txt (line 3))
2025-03-25 13:28:34,730 | sd | INFO | setup_common | Downloading tensorflow-2.19.0-cp312-cp312-win_amd64.whl.metadata (4.1 kB)
2025-03-25 13:28:35,090 | sd | INFO | setup_common | Collecting onnxruntime-gpu==1.19.2 (from -r requirements_windows.txt (line 4))
2025-03-25 13:28:35,179 | sd | INFO | setup_common | Downloading onnxruntime_gpu-1.19.2-cp312-cp312-win_amd64.whl.metadata (4.7 kB)
2025-03-25 13:28:35,851 | sd | INFO | setup_common | Collecting accelerate==0.33.0 (from -r requirements.txt (line 1))
2025-03-25 13:28:35,929 | sd | INFO | setup_common | Downloading accelerate-0.33.0-py3-none-any.whl.metadata (18 kB)
2025-03-25 13:28:36,614 | sd | INFO | setup_common | Collecting aiofiles==23.2.1 (from -r requirements.txt (line 2))
2025-03-25 13:28:36,694 | sd | INFO | setup_common | Downloading aiofiles-23.2.1-py3-none-any.whl.metadata (9.7 kB)
2025-03-25 13:28:37,019 | sd | INFO | setup_common | Collecting altair==4.2.2 (from -r requirements.txt (line 3))
2025-03-25 13:28:37,094 | sd | INFO | setup_common | Downloading altair-4.2.2-py3-none-any.whl.metadata (13 kB)
2025-03-25 13:28:37,740 | sd | INFO | setup_common | Collecting dadaptation==3.2 (from -r requirements.txt (line 4))
2025-03-25 13:28:37,817 | sd | INFO | setup_common | Downloading dadaptation-3.2.tar.gz (13 kB)
2025-03-25 13:28:37,885 | sd | INFO | setup_common | Installing build dependencies: started
2025-03-25 13:28:44,778 | sd | INFO | setup_common | Installing build dependencies: finished with status 'done'
2025-03-25 13:28:44,779 | sd | INFO | setup_common | Getting requirements to build wheel: started
2025-03-25 13:28:45,009 | sd | INFO | setup_common | Getting requirements to build wheel: finished with status 'done'
2025-03-25 13:28:45,012 | sd | INFO | setup_common | Preparing metadata (pyproject.toml): started
2025-03-25 13:28:45,253 | sd | INFO | setup_common | Preparing metadata (pyproject.toml): finished with status 'done'
2025-03-25 13:28:45,902 | sd | INFO | setup_common | Collecting diffusers==0.25.0 (from diffusers[torch]==0.25.0->-r requirements.txt (line 5))
2025-03-25 13:28:45,976 | sd | INFO | setup_common | Downloading diffusers-0.25.0-py3-none-any.whl.metadata (19 kB)
2025-03-25 13:28:46,633 | sd | INFO | setup_common | Collecting easygui==0.98.3 (from -r requirements.txt (line 6))
2025-03-25 13:28:46,709 | sd | INFO | setup_common | Downloading easygui-0.98.3-py2.py3-none-any.whl.metadata (8.4 kB)
2025-03-25 13:28:47,350 | sd | INFO | setup_common | Collecting einops==0.7.0 (from -r requirements.txt (line 7))
2025-03-25 13:28:47,428 | sd | INFO | setup_common | Downloading einops-0.7.0-py3-none-any.whl.metadata (13 kB)
2025-03-25 13:28:48,075 | sd | INFO | setup_common | Collecting fairscale==0.4.13 (from -r requirements.txt (line 8))
2025-03-25 13:28:48,153 | sd | INFO | setup_common | Downloading fairscale-0.4.13.tar.gz (266 kB)
2025-03-25 13:28:48,652 | sd | INFO | setup_common | Installing build dependencies: started
2025-03-25 13:28:55,420 | sd | INFO | setup_common | Installing build dependencies: finished with status 'done'
2025-03-25 13:28:55,421 | sd | INFO | setup_common | Getting requirements to build wheel: started
2025-03-25 13:28:55,615 | sd | INFO | setup_common | Getting requirements to build wheel: finished with status 'done'
2025-03-25 13:28:55,617 | sd | INFO | setup_common | Installing backend dependencies: started
2025-03-25 13:28:58,066 | sd | INFO | setup_common | Installing backend dependencies: finished with status 'done'
2025-03-25 13:28:58,068 | sd | INFO | setup_common | Preparing metadata (pyproject.toml): started
2025-03-25 13:28:58,333 | sd | INFO | setup_common | Preparing metadata (pyproject.toml): finished with status 'done'
2025-03-25 13:28:58,964 | sd | INFO | setup_common | Collecting ftfy==6.1.1 (from -r requirements.txt (line 9))
2025-03-25 13:28:59,041 | sd | INFO | setup_common | Downloading ftfy-6.1.1-py3-none-any.whl.metadata (6.1 kB)
2025-03-25 13:28:59,471 | sd | INFO | setup_common | Collecting gradio==5.4.0 (from -r requirements.txt (line 10))
2025-03-25 13:28:59,547 | sd | INFO | setup_common | Downloading gradio-5.4.0-py3-none-any.whl.metadata (16 kB)
2025-03-25 13:28:59,897 | sd | INFO | setup_common | Collecting huggingface-hub==0.25.2 (from -r requirements.txt (line 11))
2025-03-25 13:28:59,971 | sd | INFO | setup_common | Downloading huggingface_hub-0.25.2-py3-none-any.whl.metadata (13 kB)
2025-03-25 13:29:00,628 | sd | INFO | setup_common | Collecting imagesize==1.4.1 (from -r requirements.txt (line 12))
2025-03-25 13:29:00,714 | sd | INFO | setup_common | Downloading imagesize-1.4.1-py2.py3-none-any.whl.metadata (1.5 kB)
2025-03-25 13:29:01,510 | sd | INFO | setup_common | Collecting invisible-watermark==0.2.0 (from -r requirements.txt (line 13))
2025-03-25 13:29:01,585 | sd | INFO | setup_common | Downloading invisible_watermark-0.2.0-py3-none-any.whl.metadata (8.2 kB)
2025-03-25 13:29:02,268 | sd | INFO | setup_common | Collecting lion-pytorch==0.0.6 (from -r requirements.txt (line 14))
2025-03-25 13:29:02,345 | sd | INFO | setup_common | Downloading lion_pytorch-0.0.6-py3-none-any.whl.metadata (620 bytes)
2025-03-25 13:29:03,161 | sd | INFO | setup_common | Collecting lycoris_lora==3.1.0 (from -r requirements.txt (line 15))
2025-03-25 13:29:03,239 | sd | INFO | setup_common | Downloading lycoris_lora-3.1.0.tar.gz (51 kB)
2025-03-25 13:29:03,377 | sd | INFO | setup_common | Installing build dependencies: started
2025-03-25 13:29:09,021 | sd | INFO | setup_common | Installing build dependencies: finished with status 'done'
2025-03-25 13:29:09,023 | sd | INFO | setup_common | Getting requirements to build wheel: started
2025-03-25 13:29:09,246 | sd | INFO | setup_common | Getting requirements to build wheel: finished with status 'done'
2025-03-25 13:29:09,249 | sd | INFO | setup_common | Preparing metadata (pyproject.toml): started
2025-03-25 13:29:09,492 | sd | INFO | setup_common | Preparing metadata (pyproject.toml): finished with status 'done'
2025-03-25 13:29:10,153 | sd | INFO | setup_common | Collecting omegaconf==2.3.0 (from -r requirements.txt (line 16))
2025-03-25 13:29:10,228 | sd | INFO | setup_common | Downloading omegaconf-2.3.0-py3-none-any.whl.metadata (3.9 kB)
2025-03-25 13:29:10,889 | sd | INFO | setup_common | Collecting onnx==1.16.1 (from -r requirements.txt (line 17))
2025-03-25 13:29:10,969 | sd | INFO | setup_common | Downloading onnx-1.16.1-cp312-cp312-win_amd64.whl.metadata (16 kB)
2025-03-25 13:29:11,603 | sd | INFO | setup_common | Collecting prodigyopt==1.0 (from -r requirements.txt (line 18))
2025-03-25 13:29:11,677 | sd | INFO | setup_common | Downloading prodigyopt-1.0-py3-none-any.whl.metadata (1.2 kB)
2025-03-25 13:29:12,497 | sd | INFO | setup_common | Collecting protobuf==3.20.3 (from -r requirements.txt (line 19))
2025-03-25 13:29:12,575 | sd | INFO | setup_common | Downloading protobuf-3.20.3-py2.py3-none-any.whl.metadata (720 bytes)
2025-03-25 13:29:13,229 | sd | INFO | setup_common | Collecting open-clip-torch==2.20.0 (from -r requirements.txt (line 20))
2025-03-25 13:29:13,304 | sd | INFO | setup_common | Downloading open_clip_torch-2.20.0-py3-none-any.whl.metadata (46 kB)
2025-03-25 13:29:13,987 | sd | INFO | setup_common | Collecting opencv-python==4.10.0.84 (from -r requirements.txt (line 21))
2025-03-25 13:29:14,070 | sd | INFO | setup_common | Downloading opencv_python-4.10.0.84-cp37-abi3-win_amd64.whl.metadata (20 kB)
2025-03-25 13:29:14,745 | sd | INFO | setup_common | Collecting prodigy-plus-schedule-free==1.8.0 (from -r requirements.txt (line 23))
2025-03-25 13:29:14,822 | sd | INFO | setup_common | Downloading prodigy_plus_schedule_free-1.8.0-py3-none-any.whl.metadata (8.1 kB)
2025-03-25 13:29:15,514 | sd | INFO | setup_common | Collecting pytorch-lightning==1.9.0 (from -r requirements.txt (line 24))
2025-03-25 13:29:15,589 | sd | INFO | setup_common | Downloading pytorch_lightning-1.9.0-py3-none-any.whl.metadata (23 kB)
2025-03-25 13:29:16,303 | sd | INFO | setup_common | Collecting safetensors==0.4.4 (from -r requirements.txt (line 26))
2025-03-25 13:29:16,556 | sd | INFO | setup_common | Downloading safetensors-0.4.4-cp312-none-win_amd64.whl.metadata (3.9 kB)
2025-03-25 13:29:17,205 | sd | INFO | setup_common | Collecting schedulefree==1.4 (from -r requirements.txt (line 27))
2025-03-25 13:29:17,280 | sd | INFO | setup_common | Downloading schedulefree-1.4.tar.gz (22 kB)
2025-03-25 13:29:17,356 | sd | INFO | setup_common | Installing build dependencies: started
2025-03-25 13:29:23,572 | sd | INFO | setup_common | Installing build dependencies: finished with status 'done'
2025-03-25 13:29:23,574 | sd | INFO | setup_common | Getting requirements to build wheel: started
2025-03-25 13:29:23,797 | sd | INFO | setup_common | Getting requirements to build wheel: finished with status 'done'
2025-03-25 13:29:23,800 | sd | INFO | setup_common | Preparing metadata (pyproject.toml): started
2025-03-25 13:29:24,050 | sd | INFO | setup_common | Preparing metadata (pyproject.toml): finished with status 'done'
2025-03-25 13:29:24,811 | sd | INFO | setup_common | Collecting scipy==1.11.4 (from -r requirements.txt (line 28))
2025-03-25 13:29:24,885 | sd | INFO | setup_common | Downloading scipy-1.11.4-cp312-cp312-win_amd64.whl.metadata (60 kB)
2025-03-25 13:29:25,549 | sd | INFO | setup_common | Collecting sentencepiece==0.2.0 (from -r requirements.txt (line 30))
2025-03-25 13:29:25,552 | sd | INFO | setup_common | Using cached sentencepiece-0.2.0-cp312-cp312-win_amd64.whl.metadata (8.3 kB)
2025-03-25 13:29:26,315 | sd | INFO | setup_common | Collecting timm==0.6.12 (from -r requirements.txt (line 31))
2025-03-25 13:29:26,389 | sd | INFO | setup_common | Downloading timm-0.6.12-py3-none-any.whl.metadata (37 kB)
2025-03-25 13:29:27,197 | sd | INFO | setup_common | Collecting tk==0.1.0 (from -r requirements.txt (line 32))
2025-03-25 13:29:27,272 | sd | INFO | setup_common | Downloading tk-0.1.0-py3-none-any.whl.metadata (693 bytes)
2025-03-25 13:29:27,615 | sd | INFO | setup_common | Collecting toml==0.10.2 (from -r requirements.txt (line 33))
2025-03-25 13:29:27,690 | sd | INFO | setup_common | Downloading toml-0.10.2-py2.py3-none-any.whl.metadata (7.1 kB)
2025-03-25 13:29:28,565 | sd | INFO | setup_common | Collecting transformers==4.44.2 (from -r requirements.txt (line 34))
2025-03-25 13:29:28,642 | sd | INFO | setup_common | Downloading transformers-4.44.2-py3-none-any.whl.metadata (43 kB)
2025-03-25 13:29:29,356 | sd | INFO | setup_common | Collecting voluptuous==0.13.1 (from -r requirements.txt (line 35))
2025-03-25 13:29:29,431 | sd | INFO | setup_common | Downloading voluptuous-0.13.1-py3-none-any.whl.metadata (20 kB)
